Label,Min,Average,90% Line,Max,# Samples,failure,TEST
TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_L,1.969,2.259,2.433,2.567,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_L
TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_XL,2.885,3.293,3.446,3.919,5,0,TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_XL
TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_L,2.711,3.245,3.503,4.085,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_L
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_XL,13.005,14.262,14.21,17.327,5,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_XL
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_L,12.998,14.935,16.249,18.205,6,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_L
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_XL,0.001,2.388,3.031,3.406,5,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_XL
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_L,0.001,2.405,3.286,3.302,6,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_L
TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_M,1.001,1.221,1.358,1.569,6,0,TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_M
TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_S,0.858,1.123,1.409,1.409,4,0,TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_S
TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_M,1.244,1.712,2.148,2.434,6,0,TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_M
TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_S,1.175,1.361,1.538,1.538,4,0,TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_S
TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_M,2.972,3.651,4.092,4.205,6,0,TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_M
TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_S,3.45,3.955,4.365,4.365,4,0,TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_S
TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_M,1.381,1.775,2.116,2.263,6,0,TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_M
TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_S,1.557,2.06,3.083,3.083,4,0,TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_S
TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_M,3.457,3.91,4.054,4.591,6,0,TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_M
TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_S,3.44,3.651,3.888,3.888,4,0,TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_S
TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_M,3.9,4.43,4.419,5.66,6,0,TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_M
TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_S,3.902,4.244,4.737,4.737,4,0,TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_S
TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_M,0.981,1.082,1.157,1.235,6,0,TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_M
TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_S,0.997,1.588,2.8,2.8,4,0,TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_S
TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_M,4.573,5.123,5.168,5.87,6,0,TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_M
TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_S,4.792,5.178,6.129,6.129,4,0,TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_S
TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_M,0.882,1.047,1.219,1.346,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_M
TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_S,0.888,0.935,1.044,1.044,4,0,TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_S
TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_M,0.348,0.414,0.426,0.526,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_M
TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_M,1.953,2.454,2.967,3.016,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_M
TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_S,0.38,0.413,0.468,0.468,4,0,TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_S
TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_S,2.023,2.155,2.403,2.403,4,0,TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_S
TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_M,2.91,3.671,3.824,5.621,6,0,TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_M
TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_S,2.921,3.187,3.719,3.719,4,0,TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_S
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_M,12.842,13.493,14.087,14.236,6,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_M
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_M,0.001,0.001,0.002,0.002,6,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_M
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_S,13.414,13.976,14.428,14.428,4,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_S
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_S,0.001,0.001,0.002,0.002,4,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_S
TC06_PCG_External_QuoteNewCustomer_PEL_20_Dashboardpage_SearchCustomerID_XL,0.957,0.957,0.957,0.957,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_20_Dashboardpage_SearchCustomerID_XL
TC06_PCG_External_QuoteNewCustomer_PEL_20A_Customerbackpage_clickQuoteno_XL,1.668,1.668,1.668,1.668,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_20A_Customerbackpage_clickQuoteno_XL
TC06_PCG_External_QuoteNewCustomer_PEL_20_Dashboardpage_SearchCustomerID_XXL,0.879,0.98,1.079,1.079,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_20_Dashboardpage_SearchCustomerID_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_20A_Customerbackpage_clickQuoteno_XXL,1.218,1.61,2.038,2.038,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_20A_Customerbackpage_clickQuoteno_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_20B_ProposalTab_ClickPackageid_XL,2.435,2.435,2.435,2.435,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_20B_ProposalTab_ClickPackageid_XL
TC06_PCG_External_QuoteNewCustomer_PEL_20C_SelectQuote_XL,1.316,1.316,1.316,1.316,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_20C_SelectQuote_XL
TC06_PCG_External_QuoteNewCustomer_PEL_20B_ProposalTab_ClickPackageid_XXL,1.825,2.03,2.417,2.417,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_20B_ProposalTab_ClickPackageid_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_20C_SelectQuote_XXL,1.074,1.202,1.294,1.294,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_20C_SelectQuote_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_21_Packagepage_clickProceedtoissuance_XL,3.512,3.512,3.512,3.512,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_21_Packagepage_clickProceedtoissuance_XL
TC06_PCG_External_QuoteNewCustomer_PEL_21_Packagepage_clickProceedtoissuance_XXL,3.705,4.253,4.684,4.684,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_21_Packagepage_clickProceedtoissuance_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_22_Preissuance_Click_save&continue_XL,7.575,7.575,7.575,7.575,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_22_Preissuance_Click_save&continue_XL
TC06_PCG_External_QuoteNewCustomer_PEL_23a_SelectBillingType_XL,1.038,1.038,1.038,1.038,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_23a_SelectBillingType_XL
TC06_PCG_External_QuoteNewCustomer_PEL_22_Preissuance_Click_save&continue_XXL,6.822,7.228,7.452,7.452,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_22_Preissuance_Click_save&continue_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_23b_SelectPaymentPlan_XL,1.23,1.23,1.23,1.23,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_23b_SelectPaymentPlan_XL
TC06_PCG_External_QuoteNewCustomer_PEL_23a_SelectBillingType_XXL,0.874,0.925,0.973,0.973,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_23a_SelectBillingType_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_23c_Paymentpage_clicksave_XL,2.218,2.218,2.218,2.218,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_23c_Paymentpage_clicksave_XL
TC06_PCG_External_QuoteNewCustomer_PEL_23b_SelectPaymentPlan_XXL,0.356,0.401,0.484,0.484,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_23b_SelectPaymentPlan_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_23c_Paymentpage_clicksave_XXL,1.839,2.129,2.414,2.414,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_23c_Paymentpage_clicksave_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_23d_Paymentpage_clickOk_XL,3.332,3.332,3.332,3.332,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_23d_Paymentpage_clickOk_XL
TC06_PCG_External_QuoteNewCustomer_PEL_23d_Paymentpage_clickOk_XXL,2.383,2.643,2.808,2.808,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_23d_Paymentpage_clickOk_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_XL,7.407,7.407,7.407,7.407,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_XL
TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_Dashboard_XL,0.002,0.002,0.002,0.002,1,0,TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_Dashboard_XL
TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_XXL,6.387,6.737,7.155,7.155,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_XXL
TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_Dashboard_XXL,0.002,0.002,0.002,0.002,3,0,TC06_PCG_External_QuoteNewCustomer_PEL_24_Subjectivepage_clickIssue_Dashboard_XXL
TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_XXL,0.96,1.365,1.67,1.67,3,0,TC05_PCG_External_QuoteNewCustomer_HO_29A_Dashboardpage_SearchCustomerID_XXL
TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_XXL,1.177,1.341,1.589,1.589,3,0,TC05_PCG_External_QuoteNewCustomer_HO_29B_Customerbackpage_clickQuoteno_XXL
TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_XXL,2.857,3.159,3.336,3.336,3,0,TC05_PCG_External_QuoteNewCustomer_HO_29C_ProposalTab_ClickPackageid_XXL
TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_XXL,1.519,2.435,4.072,4.072,3,0,TC05_PCG_External_QuoteNewCustomer_HO_29D_SelectQuote_XXL
TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_XXL,3.37,3.573,3.903,3.903,3,0,TC05_PCG_External_QuoteNewCustomer_HO_29_PackagePage_ClickProceedtoIssuance_XXL
TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_XXL,3.692,4.177,4.881,4.881,3,0,TC05_PCG_External_QuoteNewCustomer_HO_30_Preissuancepage_EnterMortagesandClickNext_XXL
TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_XXL,1.063,1.148,1.234,1.234,2,0,TC05_PCG_External_QuoteNewCustomer_HO_31_InspectionPage_SelectBrokerContact_XXL
TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_XXL,4.875,5.228,5.581,5.581,2,0,TC05_PCG_External_QuoteNewCustomer_HO_32_InspectionPage_ClickSave_XXL
TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_XXL,0.811,0.931,1.051,1.051,2,0,TC05_PCG_External_QuoteNewCustomer_HO_33a_SelectBillingType_XXL
TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_XXL,0.38,0.385,0.391,0.391,2,0,TC05_PCG_External_QuoteNewCustomer_HO_33b_SelectPaymentPlan_XXL
TC07_PCG_External_NewCustomer_Collections_21A_Dashboardpage_SearchCustomerID_XL,1.01,1.01,1.01,1.01,1,0,TC07_PCG_External_NewCustomer_Collections_21A_Dashboardpage_SearchCustomerID_XL
TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_XXL,2.231,2.516,2.801,2.801,2,0,TC05_PCG_External_QuoteNewCustomer_HO_33c_PaymentPage_ClickSave_XXL
TC07_PCG_External_NewCustomer_Collections_21B_Customerbackpage_clickQuoteno_XL,1.215,1.215,1.215,1.215,1,0,TC07_PCG_External_NewCustomer_Collections_21B_Customerbackpage_clickQuoteno_XL
TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_XXL,3.284,3.305,3.327,3.327,2,0,TC05_PCG_External_QuoteNewCustomer_HO_33d_PaymentPage_ClickOk_XXL
TC07_PCG_External_NewCustomer_Collections_21c_ProposalTab_ClickPackageid_XL,4.325,4.325,4.325,4.325,1,0,TC07_PCG_External_NewCustomer_Collections_21c_ProposalTab_ClickPackageid_XL
TC07_PCG_External_NewCustomer_Collections_21d_SelectQuote_XL,1.365,1.365,1.365,1.365,1,0,TC07_PCG_External_NewCustomer_Collections_21d_SelectQuote_XL
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_XXL,14.849,14.96,15.072,15.072,2,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_XXL
TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_XXL,0.002,0.002,0.002,0.002,2,0,TC05_PCG_External_QuoteNewCustomer_HO_34_SubjectivetPage_ClickIssue_Dashboard_XXL
TC07_PCG_External_NewCustomer_Collections_22_PackagePage_ClickProceedToPreissuance_XL,3.49,3.49,3.49,3.49,1,0,TC07_PCG_External_NewCustomer_Collections_22_PackagePage_ClickProceedToPreissuance_XL
TC07_PCG_External_NewCustomer_Collections_23_PreIssuancePage_ClickAddAnotherItem_XL,1.244,1.244,1.244,1.244,1,0,TC07_PCG_External_NewCustomer_Collections_23_PreIssuancePage_ClickAddAnotherItem_XL
TC07_PCG_External_NewCustomer_Collections_24_PreIssuancePage_EnterLimit&clicksaveXL,4.571,4.571,4.571,4.571,1,0,TC07_PCG_External_NewCustomer_Collections_24_PreIssuancePage_EnterLimit&clicksaveXL
TC07_PCG_External_NewCustomer_Collections_25_PreIssuancePage_ClickSaveandContinue_XL,9.844,9.844,9.844,9.844,1,0,TC07_PCG_External_NewCustomer_Collections_25_PreIssuancePage_ClickSaveandContinue_XL
TC07_PCG_External_NewCustomer_Collections_26a_SelectBillingType_XL,0.858,0.858,0.858,0.858,1,0,TC07_PCG_External_NewCustomer_Collections_26a_SelectBillingType_XL
TC07_PCG_External_NewCustomer_Collections_26b_SelectPaymentPlan_XL,0.48,0.48,0.48,0.48,1,0,TC07_PCG_External_NewCustomer_Collections_26b_SelectPaymentPlan_XL
TC07_PCG_External_NewCustomer_Collections_26c_PaymentsPage_ClickSave_XL,2.187,2.187,2.187,2.187,1,0,TC07_PCG_External_NewCustomer_Collections_26c_PaymentsPage_ClickSave_XL
TC07_PCG_External_NewCustomer_Collections_26d_PaymentsPage_ClickOk_XL,3.228,3.228,3.228,3.228,1,0,TC07_PCG_External_NewCustomer_Collections_26d_PaymentsPage_ClickOk_XL
TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_XL,7.379,7.379,7.379,7.379,1,0,TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_XL
TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_Dashboard_XL,0.002,0.002,0.002,0.002,1,0,TC07_PCG_External_NewCustomer_Collections_27_SubjectivitiesPage_ClickIssue_Dashboard_XL
TC01_Internal_01A_Launch,0.075,0.101,0.108,0.387,411,0,TC01_Internal_01A_Launch
TC01_Internal_01B_Login,0.119,0.533,0.314,127.452,411,0,TC01_Internal_01B_Login
TC01_Internal_01C_Signin_Non-OKTA,0.914,1.194,1.358,3.401,406,0,TC01_Internal_01C_Signin_Non-OKTA
TC27_PCG_Internal_Renewal_HO_02_SearchCustomer,0.332,1.467,4.55,4.936,100,0,TC27_PCG_Internal_Renewal_HO_02_SearchCustomer
TC27_PCG_Internal_Renewal_HO_03_Click_CreateQuotefornewCustomer,0.213,0.315,0.41,0.622,100,0,TC27_PCG_Internal_Renewal_HO_03_Click_CreateQuotefornewCustomer
TC27_PCG_Internal_Renewal_HO_05_InsuredPage_SelectBrokerCode,0.44,0.718,0.977,1.595,99,0,TC27_PCG_Internal_Renewal_HO_05_InsuredPage_SelectBrokerCode
TC27_PCG_Internal_Renewal_HO_06_InsuredPage_SelectLocationInfoAddress,1.743,2.266,2.562,7.36,99,0,TC27_PCG_Internal_Renewal_HO_06_InsuredPage_SelectLocationInfoAddress
TC27_PCG_Internal_Renewal_HO_07_PolicyInformation_SelectEffectivedate,1.651,2.114,2.528,3.43,99,0,TC27_PCG_Internal_Renewal_HO_07_PolicyInformation_SelectEffectivedate
TC27_PCG_Internal_Renewal_HO_11_RatingPage_Selectyearbuilt,1.587,1.942,2.161,3.883,98,0,TC27_PCG_Internal_Renewal_HO_11_RatingPage_Selectyearbuilt
TC28_PCG_Internal_Renewal_PEL_02_SearchCustomer,0.31,1.496,4.544,5.189,99,0,TC28_PCG_Internal_Renewal_PEL_02_SearchCustomer
TC27_PCG_Internal_Renewal_HO_12_RatingPage_SelectNoofstories,1.641,2.007,2.279,6.119,98,0,TC27_PCG_Internal_Renewal_HO_12_RatingPage_SelectNoofstories
TC28_PCG_Internal_Renewal_PEL_03_Click_CreateQuotefornewCustomer,0.213,0.361,0.456,2.535,99,0,TC28_PCG_Internal_Renewal_PEL_03_Click_CreateQuotefornewCustomer
TC27_PCG_Internal_Renewal_HO_13_RatingPage_SelectpreviousInsurer,1.638,1.864,2.08,2.517,98,0,TC27_PCG_Internal_Renewal_HO_13_RatingPage_SelectpreviousInsurer
TC28_PCG_Internal_Renewal_PEL_04_SelectLegacyRenewal_Click_ProductandSave&Continue,2.517,3.423,4.147,6.831,99,0,TC28_PCG_Internal_Renewal_PEL_04_SelectLegacyRenewal_Click_ProductandSave&Continue
TC27_PCG_Internal_Renewal_HO_14_RatingPage_ClickSave,3.463,4.084,4.794,5.755,98,0,TC27_PCG_Internal_Renewal_HO_14_RatingPage_ClickSave
TC28_PCG_Internal_Renewal_PEL_05_Insuredpage_Select_BrokerCode,0.451,0.669,0.806,1.211,99,0,TC28_PCG_Internal_Renewal_PEL_05_Insuredpage_Select_BrokerCode
TC27_PCG_Internal_Renewal_HO_15_CoveragePage_EstimatedHomeReplacementValue,0.813,1.003,1.15,1.592,98,0,TC27_PCG_Internal_Renewal_HO_15_CoveragePage_EstimatedHomeReplacementValue
TC28_PCG_Internal_Renewal_PEL_06_Insuredpage_SelectLocationinfo,1.845,2.252,2.61,3.484,99,0,TC28_PCG_Internal_Renewal_PEL_06_Insuredpage_SelectLocationinfo
TC27_PCG_Internal_Renewal_HO_19_CoveragePage_Add_ClaimHistory,1.132,1.382,1.61,1.842,98,0,TC27_PCG_Internal_Renewal_HO_19_CoveragePage_Add_ClaimHistory
TC28_PCG_Internal_Renewal_PEL_07_Insuredpage_SelectEffectiveDate,1.617,2.032,2.31,2.943,99,0,TC28_PCG_Internal_Renewal_PEL_07_Insuredpage_SelectEffectiveDate
TC27_PCG_Internal_Renewal_HO_20_CoveragePage_Clicksave&continue,2.49,3.081,3.761,4.477,98,0,TC27_PCG_Internal_Renewal_HO_20_CoveragePage_Clicksave&continue
TC28_PCG_Internal_Renewal_PEL_09_Insuredpage_Save&Continue,13.311,14.78,15.957,19.6,99,0,TC28_PCG_Internal_Renewal_PEL_09_Insuredpage_Save&Continue
TC27_PCG_Internal_Renewal_HO_21_DetailsPage_Clicksave&continue,7.442,8.785,9.603,31.755,98,0,TC27_PCG_Internal_Renewal_HO_21_DetailsPage_Clicksave&continue
TC28_PCG_Internal_Renewal_PEL_10_Ratingpage_Click_Save_Homedetails,0.866,1.017,1.176,1.639,99,0,TC28_PCG_Internal_Renewal_PEL_10_Ratingpage_Click_Save_Homedetails
TC27_PCG_Internal_Renewal_HO_22_QuotePage_ClickProceedtoissuance,2.125,2.633,2.921,10.384,98,0,TC27_PCG_Internal_Renewal_HO_22_QuotePage_ClickProceedtoissuance
TC28_PCG_Internal_Renewal_PEL_11_Ratingpage_Click_AddAnotherVehicle,0.897,1.059,1.195,1.694,99,0,TC28_PCG_Internal_Renewal_PEL_11_Ratingpage_Click_AddAnotherVehicle
TC27_PCG_Internal_Renewal_HO_23_PreissuancePage_Enterdetails_Clicksave,2.519,3.06,3.554,10.531,98,0,TC27_PCG_Internal_Renewal_HO_23_PreissuancePage_Enterdetails_Clicksave
TC28_PCG_Internal_Renewal_PEL_12_Ratingpage_SelectOwnershipType,0.926,1.085,1.343,2.068,99,0,TC28_PCG_Internal_Renewal_PEL_12_Ratingpage_SelectOwnershipType
TC27_PCG_Internal_Renewal_HO_23_InspectionPage_SelectReason,0.639,0.778,0.906,1.51,98,0,TC27_PCG_Internal_Renewal_HO_23_InspectionPage_SelectReason
TC28_PCG_Internal_Renewal_PEL_13_Ratingpage_Click_Save_VehicleDetails,0.933,1.196,1.481,2.336,99,0,TC28_PCG_Internal_Renewal_PEL_13_Ratingpage_Click_Save_VehicleDetails
TC27_PCG_Internal_Renewal_HO_24_InspectionPage_Clicksave,3.204,4.89,3.878,131.292,98,0,TC27_PCG_Internal_Renewal_HO_24_InspectionPage_Clicksave
TC28_PCG_Internal_Renewal_PEL_14_Ratingpage_Click_AddAnotherDriver,0.95,1.237,1.359,6.408,99,0,TC28_PCG_Internal_Renewal_PEL_14_Ratingpage_Click_AddAnotherDriver
TC27_PCG_Internal_Renewal_HO_25a_SelectBillingType,0.57,0.692,0.765,0.999,98,0,TC27_PCG_Internal_Renewal_HO_25a_SelectBillingType
TC28_PCG_Internal_Renewal_PEL_15_Ratingpage_Enter_Details_for_Driver,0.836,1.184,1.575,2.281,99,0,TC28_PCG_Internal_Renewal_PEL_15_Ratingpage_Enter_Details_for_Driver
TC27_PCG_Internal_Renewal_HO_25b_SelectPaymentPlan,0.215,0.281,0.319,0.585,98,0,TC27_PCG_Internal_Renewal_HO_25b_SelectPaymentPlan
TC28_PCG_Internal_Renewal_PEL_16_Click_Save_DriverDetails,0.962,1.378,2.042,4.231,99,0,TC28_PCG_Internal_Renewal_PEL_16_Click_Save_DriverDetails
TC27_PCG_Internal_Renewal_HO_25c_PaymentPage_Clicksave,1.5,1.9,2.133,2.466,98,0,TC27_PCG_Internal_Renewal_HO_25c_PaymentPage_Clicksave
TC28_PCG_Internal_Renewal_PEL_17_Ratingpage_Click AddAnotherWatercraft,0.955,1.251,1.453,2.306,99,0,TC28_PCG_Internal_Renewal_PEL_17_Ratingpage_Click AddAnotherWatercraft
TC27_PCG_Internal_Renewal_HO_25d_PaymentPage_ClickOk,1.959,2.406,2.698,3.566,98,0,TC27_PCG_Internal_Renewal_HO_25d_PaymentPage_ClickOk
TC28_PCG_Internal_Renewal_PEL_18_Ratingpage_Enter_WatercraftDetals,0.925,1.197,1.382,2.093,99,0,TC28_PCG_Internal_Renewal_PEL_18_Ratingpage_Enter_WatercraftDetals
TC28_PCG_Internal_Renewal_PEL_19_Ratingpage_Click_Save_WatercraftDetails,0.999,1.257,1.567,2.426,99,0,TC28_PCG_Internal_Renewal_PEL_19_Ratingpage_Click_Save_WatercraftDetails
TC28_PCG_Internal_Renewal_PEL_20_Ratingpage_Click_Save&Continue,1.885,2.345,2.616,13.208,99,0,TC28_PCG_Internal_Renewal_PEL_20_Ratingpage_Click_Save&Continue
TC28_PCG_Internal_Renewal_PEL_21_Coveragepage_Click_Single_in_AutoCoverageLimittype,0.62,1.009,0.884,25.213,99,0,TC28_PCG_Internal_Renewal_PEL_21_Coveragepage_Click_Single_in_AutoCoverageLimittype
TC28_PCG_Internal_Renewal_PEL_22_Coveragepage_Click_Save&continue,1.253,1.897,1.853,22.377,99,0,TC28_PCG_Internal_Renewal_PEL_22_Coveragepage_Click_Save&continue
TC28_PCG_Internal_Renewal_PEL_23_Detailspage_Click_Save&Continue,4.836,5.915,6.262,23.888,99,0,TC28_PCG_Internal_Renewal_PEL_23_Detailspage_Click_Save&Continue
